SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,ATP,Oversold_Flag,Below_Safety_Stock_Flag,Reorder_Flag,Sellable_ATP,Sellable_Coverage_Days,Expired_Flag,Expiry_30_Days_Flag,Dead_Stock_Flag
SKU0867,Meat Product 269,Meat,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH9495,2025-08-26,2025-08-26,2025-09-11,14,93,25,24,1,1,11.31,388.0,8.22,70,25,4,3.5,3.99,325.8,3.65,8.0,88.49,FIFO,Expiring Soon,0,2025-07-30,-5.11,89.07,,44,0,0,1,44,3.89,0,1,0
SKU0868,Bakery Product 81,Bakery,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8835,2025-04-25,2025-03-09,2025-04-30,137,51,1,16,0,1,5.08,172.0,10.04,40,15,5,2.58,2.53,131.45,2.99,2.0,74.65,FIFO,Expiring Soon,3,2025-07-22,4.01,85.4,,34,0,0,1,34,6.69,1,0,0
SKU0869,Household Product 67,Household,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8778,2025-05-22,2025-05-12,2030-05-14,110,100,22,4,0,0,7.95,224.0,12.58,52,20,4,5.11,5.1,511.14,2.38,5.0,83.69,FEFO,In Stock,-3,2025-06-26,-0.04,82.32,,74,0,0,0,74,9.31,0,0,0
SKU0870,Beverages Product 235,Beverages,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH8302,2025-09-08,2025-09-04,2027-06-27,1,114,29,29,1,1,11.2,266.0,10.18,24,13,1,5.92,6.04,674.56,2.95,4.0,79.55,FEFO,In Stock,-3,2025-06-24,-6.76,73.83,,56,0,0,0,56,5.0,0,0,0
SKU0871,Pantry Product 467,Pantry,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH1640,2025-05-15,2025-03-29,2028-12-17,117,237,83,37,2,0,22.67,809.0,10.45,42,19,1,4.86,4.84,1151.2,2.87,7.0,81.94,FIFO,In Stock,6,2025-08-04,4.99,92.15,,117,0,0,0,117,5.16,0,0,0
SKU0872,Personal Product 178,Personal Care,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH7800,2025-04-06,2025-03-22,2027-03-30,156,145,45,1,0,1,14.01,461.0,10.35,87,31,4,4.13,4.52,598.49,2.9,7.0,96.65,FIFO,In Stock,2,2025-06-22,7.21,70.6,,99,0,0,0,99,7.07,0,0,0
SKU0873,Frozen Product 467,Frozen,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH1715,2025-08-16,2025-08-01,2026-05-23,24,540,104,103,1,2,48.42,1.755,11.15,512,173,7,2.98,2.93,1611.04,2.69,20.0,81.37,FIFO,In Stock,-1,2025-08-05,-4.81,72.46,,333,0,0,1,333,6.88,0,0,0
SKU0874,Pantry Product 342,Pantry,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2986,2025-05-06,2025-04-13,2028-08-25,126,242,61,50,0,0,24.68,675.0,9.81,527,181,14,5.35,6.09,1293.61,3.06,11.0,96.9,FIFO,Low Stock,2,2025-08-27,9.67,72.81,,131,0,1,1,131,5.31,0,0,0
SKU0875,Beverages Product 210,Beverages,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH9291,2025-07-07,2025-07-05,2027-09-04,64,291,146,124,1,0,45.6,1.579,6.38,209,72,3,5.06,4.97,1472.14,4.7,17.0,73.94,FEFO,In Stock,1,2025-09-06,3.26,61.92,Fragile,21,0,1,1,21,0.46,0,0,0
SKU0876,Bakery Product 382,Bakery,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1175,2025-05-31,2025-05-15,2025-06-02,101,124,19,57,0,1,17.57,620.0,7.06,28,10,1,3.2,3.13,396.97,4.25,7.0,94.27,FIFO,Expiring Soon,2,2025-06-11,-4.65,90.02,,48,0,0,0,48,2.73,1,0,0
SKU0877,Seafood Product 384,Seafood,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2352,2025-05-14,2025-04-09,2025-05-18,118,162,18,8,0,0,10.68,357.0,15.17,36,15,2,4.08,4.27,660.21,1.98,7.0,94.14,FIFO,Expiring Soon,2,2025-07-15,5.54,93.82,Promotional item,136,0,0,0,136,12.73,1,0,0
SKU0878,Household Product 88,Household,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH5819,2025-08-15,2025-08-08,2027-08-12,25,68,12,7,0,0,5.87,138.0,11.58,36,18,3,19.72,19.84,1341.19,2.59,3.0,89.52,FEFO,In Stock,0,2025-08-19,-6.78,96.81,Seasonal SKU,49,0,0,0,49,8.35,0,0,0
SKU0879,Beverages Product 79,Beverages,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH1564,2025-07-26,2025-05-30,2027-10-12,45,352,72,17,2,0,38.32,816.0,9.19,297,105,5,3.79,3.72,1332.95,3.27,11.0,71.96,FIFO,In Stock,0,2025-07-15,3.38,65.76,,263,0,0,1,263,6.86,0,0,0
SKU0880,Household Product 416,Household,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH6051,2025-06-02,2025-05-05,2030-04-15,99,106,16,18,0,2,7.81,203.0,13.57,28,12,2,4.17,4.15,441.71,2.21,1.0,74.42,FIFO,In Stock,3,2025-06-25,5.65,82.02,Fragile,72,0,0,0,72,9.22,0,0,0
SKU0881,Beverages Product 476,Beverages,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH2497,2025-07-10,2025-07-09,2027-08-23,61,261,27,27,3,0,20.28,485.0,12.87,32,12,1,6.02,5.7,1570.49,2.33,9.0,77.49,FEFO,In Stock,-2,2025-09-06,5.45,83.22,,207,0,0,0,207,10.21,0,0,0
SKU0882,Seafood Product 99,Seafood,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH3736,2025-08-16,2025-08-14,2025-08-21,24,64,16,13,1,1,8.77,290.0,7.3,57,22,4,3.31,3.53,211.74,4.11,3.0,73.43,FEFO,Expiring Soon,3,2025-07-06,-1.36,78.67,Promotional item,35,0,0,1,35,3.99,1,0,0
SKU0883,Seafood Product 321,Seafood,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8010,2025-07-18,2025-07-11,2025-07-27,53,55,19,24,2,0,7.19,215.0,7.65,27,13,2,14.33,15.39,788.24,3.92,2.0,90.14,FIFO,Expiring Soon,-2,2025-08-13,-0.17,97.8,Promotional item,12,0,1,1,12,1.67,1,0,0
SKU0884,Dairy Product 206,Dairy,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH8516,2025-06-02,2025-05-19,2025-06-15,99,262,20,17,2,0,17.28,603.0,15.16,109,40,4,0.95,0.86,248.72,1.98,7.0,84.94,FIFO,Expiring Soon,0,2025-06-17,0.4,94.18,,225,0,0,0,225,13.02,1,0,0
SKU0885,Pantry Product 189,Pantry,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5940,2025-07-16,2025-05-28,2028-11-03,55,104,22,6,0,0,6.77,250.0,15.36,36,16,3,13.89,14.3,1444.19,1.95,5.0,82.0,FEFO,In Stock,-1,2025-08-27,-7.31,73.04,,76,0,0,0,76,11.23,0,0,0
SKU0886,Household Product 473,Household,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH6314,2025-07-07,2025-05-28,2027-01-17,64,171,39,4,0,0,18.46,429.0,9.26,61,24,2,0.97,1.03,166.28,3.24,7.0,70.45,FEFO,In Stock,2,2025-06-15,4.26,74.22,,128,0,0,0,128,6.93,0,0,0
SKU0887,Beverages Product 69,Beverages,A,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH6209,2025-03-31,2025-02-05,2030-02-06,162,376,61,146,0,2,53.65,1.828,7.01,243,82,3,7.21,6.6,2709.64,4.28,13.0,92.28,FEFO,In Stock,-1,2025-09-01,-8.41,85.93,,169,0,0,1,169,3.15,0,0,0
SKU0888,Pantry Product 300,Pantry,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4808,2025-05-02,2025-03-31,2029-12-03,130,98,6,20,0,1,11.96,451.0,8.19,183,63,10,10.9,10.37,1068.45,3.66,6.0,90.89,FIFO,Low Stock,2,2025-08-11,2.37,72.69,Seasonal SKU,72,0,0,1,72,6.02,0,0,0
SKU0889,Seafood Product 378,Seafood,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1981,2025-04-04,2025-03-27,2025-04-08,158,104,34,7,0,1,6.23,242.0,16.69,33,14,3,6.29,6.16,654.61,1.8,1.0,73.47,FEFO,Expiring Soon,-1,2025-07-08,-7.03,85.6,,63,0,0,0,63,10.11,1,0,0
SKU0890,Dairy Product 105,Dairy,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6385,2025-04-09,2025-04-01,2025-04-30,153,293,75,44,4,0,38.91,1.486,7.53,65,26,1,3.73,4.01,1093.36,3.98,16.0,74.87,FEFO,Expiring Soon,-3,2025-07-31,3.65,76.65,,174,0,0,0,174,4.47,1,0,0
SKU0891,Beverages Product 267,Beverages,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH6427,2025-09-03,2025-08-13,2027-12-16,6,614,86,159,0,0,47.43,1.259,12.95,505,173,7,7.93,7.47,4869.57,2.32,14.0,98.15,FIFO,In Stock,0,2025-08-14,-8.63,70.86,,369,0,0,1,369,7.78,0,0,0
SKU0892,Personal Product 341,Personal Care,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH9543,2025-04-07,2025-03-18,2028-05-27,155,91,37,16,0,2,10.78,387.0,8.44,50,18,3,8.44,8.49,767.81,3.55,5.0,72.27,FIFO,In Stock,2,2025-07-15,-5.38,80.78,,38,0,0,1,38,3.53,0,0,0
SKU0893,Fresh Product 252,Fresh Produce,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH3318,2025-08-27,2025-06-28,2025-09-09,13,911,165,136,1,1,66.76,1.856,13.65,208,74,2,2.04,2.33,1854.07,2.2,20.0,78.13,FIFO,Expiring Soon,0,2025-08-24,-4.07,83.8,Temperature controlled,610,0,0,0,610,9.14,0,1,0
SKU0894,Pantry Product 408,Pantry,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH7983,2025-05-03,2025-03-18,2026-10-10,129,381,86,12,0,0,27.45,709.0,13.88,86,31,2,1.05,1.19,399.78,2.16,8.0,73.61,FEFO,In Stock,0,2025-08-01,0.46,96.42,,283,0,0,0,283,10.31,0,0,0
SKU0895,Dairy Product 218,Dairy,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH5675,2025-07-08,2025-06-02,2025-07-24,63,465,83,93,0,0,47.69,1.615,9.75,149,54,2,3.37,3.19,1565.56,3.08,21.0,96.65,FEFO,Expiring Soon,0,2025-06-20,-2.58,80.65,,289,0,0,0,289,6.06,1,0,0
SKU0896,Household Product 247,Household,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH3748,2025-05-31,2025-05-01,2028-07-12,101,231,47,3,1,2,18.47,575.0,12.51,143,51,5,19.97,20.78,4614.11,2.4,6.0,95.22,FEFO,In Stock,0,2025-07-17,4.63,74.2,,181,0,0,0,181,9.8,0,0,0
SKU0897,Beverages Product 390,Beverages,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH8002,2025-09-04,2025-07-12,2028-10-24,5,786,123,122,0,1,77.89,1.817,10.09,590,201,5,6.42,6.97,5043.6,2.97,25.0,74.68,FIFO,In Stock,-1,2025-08-02,2.85,93.12,,541,0,0,1,541,6.95,0,0,0
SKU0898,Dairy Product 373,Dairy,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH6011,2025-06-04,2025-05-06,2025-06-25,97,395,88,127,2,0,59.54,2.04,6.63,181,62,2,1.46,1.57,576.58,4.52,17.0,70.76,FEFO,Expiring Soon,6,2025-07-23,7.47,90.14,,180,0,0,1,180,3.02,1,0,0
SKU0899,Frozen Product 171,Frozen,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH4106,2025-07-21,2025-07-21,2026-02-25,50,507,195,27,1,0,47.65,1.307,10.64,294,103,4,6.94,6.95,3517.36,2.82,7.0,73.69,FIFO,In Stock,3,2025-07-07,-3.61,92.59,,285,0,0,1,285,5.98,0,0,0
SKU0900,Bakery Product 208,Bakery,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH9020,2025-06-06,2025-05-18,2025-06-11,95,619,121,188,1,2,69.8,2.623,8.87,320,111,3,1.91,1.74,1182.79,3.38,13.0,82.29,FIFO,Expiring Soon,2,2025-07-19,-5.31,81.28,,310,0,0,1,310,4.44,1,0,0
SKU0901,Personal Product 64,Personal Care,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH8148,2025-07-30,2025-07-14,2027-08-31,41,239,44,32,1,0,15.38,461.0,15.54,52,21,2,24.15,23.15,5771.28,1.93,6.0,82.22,FEFO,In Stock,3,2025-07-06,9.6,87.56,,163,0,0,0,163,10.6,0,0,0
SKU0902,Pantry Product 189,Pantry,B,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH4970,2025-05-24,2025-04-24,2027-10-11,108,272,29,60,0,2,19.11,446.0,14.23,410,142,14,4.43,4.01,1204.42,2.11,7.0,78.13,FIFO,Low Stock,-1,2025-07-25,6.51,74.69,,183,0,0,1,183,9.58,0,0,0
SKU0903,Beverages Product 358,Beverages,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH3414,2025-04-08,2025-03-23,2028-10-26,154,748,27,78,2,1,74.15,2.828,10.09,112,38,1,5.48,5.75,4098.14,2.97,20.0,78.43,FIFO,In Stock,3,2025-06-24,-9.85,75.52,,643,0,0,0,643,8.67,0,0,0
SKU0904,Beverages Product 83,Beverages,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH7297,2025-08-17,2025-07-23,2030-03-28,23,731,79,44,2,2,59.86,1.623,12.21,903,304,10,1.88,1.84,1370.84,2.46,32.0,92.83,FIFO,Low Stock,-2,2025-07-05,-8.24,74.44,,608,0,0,1,608,10.16,0,0,0
SKU0905,Household Product 85,Household,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH9202,2025-03-16,2025-02-10,2027-11-24,177,11,5,4,1,0,1.74,54.0,6.32,12,5,4,6.54,6.23,71.92,4.75,1.0,92.1,FEFO,Low Stock,3,2025-06-26,5.02,91.62,,2,0,1,1,2,1.15,0,0,0
SKU0906,Bakery Product 449,Bakery,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH6642,2025-03-31,2025-02-07,2025-04-06,162,389,211,155,1,1,66.66,1.82,5.84,1,341,10,0.68,0.63,264.64,5.14,26.0,86.83,FIFO,Low Stock,-1,2025-08-06,2.21,74.13,,23,0,1,0,23,0.35,1,0,0
SKU0907,Personal Product 204,Personal Care,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH1025,2025-07-28,2025-07-22,2029-04-30,43,141,30,30,1,0,19.66,603.0,7.17,92,33,3,17.91,18.01,2525.14,4.18,4.0,83.08,FIFO,In Stock,-5,2025-06-12,-4.32,93.3,,81,0,0,1,81,4.12,0,0,0
SKU0908,Bakery Product 148,Bakery,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4053,2025-07-26,2025-06-11,2025-07-30,45,359,4,144,1,0,47.88,1.44,7.5,223,79,3,1.79,1.69,643.18,4.0,16.0,76.57,FIFO,Expiring Soon,0,2025-08-15,-5.61,84.58,,211,0,0,1,211,4.41,1,0,0
SKU0909,Frozen Product 57,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH4292,2025-07-17,2025-07-14,2026-03-01,54,47,47,0,0,0,44.89,1.214,1.05,72,27,1,6.62,7.09,311.08,28.65,17.0,95.16,FIFO,Low Stock,3,2025-08-16,1.47,85.92,,0,0,1,1,0,0.0,0,0,0
SKU0910,Personal Product 210,Personal Care,A,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH3721,2025-08-13,2025-08-08,2030-03-08,27,142,15,41,1,1,22.35,857.0,6.35,105,38,3,17.8,18.01,2528.25,4.72,7.0,87.38,FEFO,In Stock,0,2025-08-30,0.88,89.74,,86,0,0,1,86,3.85,0,0,0
SKU0911,Meat Product 176,Meat,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH8949,2025-07-11,2025-05-29,2025-07-31,60,237,90,63,0,1,26.93,884.0,8.8,164,56,4,2.92,2.81,692.21,3.41,5.0,93.73,FIFO,Expiring Soon,0,2025-09-08,7.82,66.29,Seasonal SKU,84,0,0,1,84,3.12,1,0,0
SKU0912,Beverages Product 405,Beverages,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1118,2025-07-17,2025-06-23,2029-06-20,54,1,363,310,0,1,97.01,2.082,11.55,732,247,5,7.14,7.52,7993.22,2.6,37.0,71.59,FEFO,In Stock,2,2025-07-09,-6.24,68.35,,-672,1,1,1,0,0.0,0,0,0
SKU0913,Seafood Product 220,Seafood,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6164,2025-03-19,2025-01-26,2025-03-27,174,209,43,45,1,0,16.03,392.0,13.04,33,17,1,10.03,10.91,2096.31,2.3,7.0,95.95,FIFO,Expiring Soon,2,2025-07-25,-4.36,97.96,,121,0,0,0,121,7.55,1,0,0
SKU0914,Bakery Product 30,Bakery,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH8486,2025-08-15,2025-06-21,2025-08-17,25,1,127,104,0,1,65.42,2.424,17.76,295,99,3,2.06,1.91,2389.42,1.69,26.0,87.44,FEFO,Expiring Soon,0,2025-08-23,-7.06,73.99,Seasonal SKU,-230,1,1,1,0,0.0,1,0,0
SKU0915,Household Product 144,Household,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8785,2025-05-17,2025-04-15,2029-11-03,115,183,62,16,0,3,19.58,676.0,9.35,119,41,4,9.9,9.77,1811.13,3.21,9.0,72.09,FEFO,In Stock,1,2025-06-17,-5.48,79.58,,105,0,0,1,105,5.36,0,0,0
SKU0916,Personal Product 491,Personal Care,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1749,2025-03-31,2025-02-08,2028-04-06,162,169,38,41,2,2,12.36,271.0,13.67,261,88,14,8.2,9.22,1386.12,2.19,2.0,92.0,FEFO,Low Stock,1,2025-06-15,-2.36,62.98,,90,0,0,1,90,7.28,0,0,0
SKU0917,Pantry Product 205,Pantry,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH8800,2025-06-12,2025-05-01,2028-11-04,89,253,25,39,1,3,18.57,454.0,13.62,92,36,3,2.84,2.76,718.39,2.2,9.0,98.93,FIFO,In Stock,2,2025-07-22,0.25,95.03,,189,0,0,0,189,10.18,0,0,0
SKU0918,Dairy Product 74,Dairy,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH3094,2025-05-03,2025-04-02,2025-05-11,129,157,35,25,0,0,21.05,625.0,7.46,130,46,4,3.59,3.98,563.08,4.02,10.0,81.23,FIFO,Expiring Soon,2,2025-08-02,1.68,86.26,,97,0,0,1,97,4.61,1,0,0
SKU0919,Personal Product 448,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8899,2025-05-18,2025-04-06,2027-01-09,114,92,31,28,1,1,16.1,339.0,5.71,171,58,7,15.15,16.11,1393.53,5.25,4.0,94.65,FIFO,Low Stock,0,2025-08-09,-7.28,61.78,,33,0,1,1,33,2.05,0,0,0
SKU0920,Beverages Product 338,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3625,2025-05-21,2025-03-23,2026-07-19,111,699,74,79,1,1,49.44,1.614,14.14,742,248,10,5.53,5.04,3865.4,2.12,14.0,90.2,FEFO,Low Stock,0,2025-07-22,-1.82,86.11,,546,0,0,1,546,11.04,0,0,0
SKU0921,Meat Product 132,Meat,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9757,2025-03-23,2025-02-11,2025-04-01,170,162,30,6,4,0,14.8,433.0,10.95,70,26,3,6.4,6.72,1036.7,2.74,8.0,82.11,FEFO,Expiring Soon,-3,2025-08-29,2.21,97.6,,126,0,0,0,126,8.51,1,0,0
SKU0922,Seafood Product 115,Seafood,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH7176,2025-08-24,2025-06-27,2025-09-01,16,95,4,22,7,0,10.54,353.0,9.01,41,20,2,13.23,13.36,1257.11,3.33,5.0,96.24,FEFO,Expiring Soon,2,2025-06-18,-2.14,87.03,,69,0,0,0,69,6.55,1,0,0
SKU0923,Pantry Product 439,Pantry,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH2895,2025-07-14,2025-06-26,2027-12-26,57,309,56,48,2,0,27.06,1.043,11.42,126,45,3,10.54,10.86,3255.78,2.63,10.0,99.16,FIFO,In Stock,0,2025-08-26,2.98,94.08,Temperature controlled,205,0,0,0,205,7.58,0,0,0
SKU0924,Personal Product 382,Personal Care,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH6134,2025-06-07,2025-05-14,2027-02-22,94,156,5,34,0,0,13.49,500.0,11.56,23,10,1,17.84,18.52,2782.67,2.59,4.0,87.9,FIFO,In Stock,-4,2025-08-01,1.57,83.23,Temperature controlled,117,0,0,0,117,8.67,0,0,0
SKU0925,Dairy Product 199,Dairy,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH3069,2025-06-08,2025-05-06,2025-07-06,93,529,76,88,1,2,45.69,974.0,11.58,70,24,1,3.39,3.55,1791.51,2.59,16.0,99.37,FIFO,Expiring Soon,0,2025-08-27,-5.05,83.12,,365,0,0,0,365,7.99,1,0,0
SKU0926,Pantry Product 236,Pantry,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH9189,2025-06-26,2025-05-14,2027-09-17,75,21,21,0,4,0,9.48,244.0,2.22,50,22,3,13.49,15.3,283.25,13.54,7.0,74.73,FEFO,Low Stock,-1,2025-08-22,0.21,72.34,,0,0,1,1,0,0.0,0,0,0
SKU0927,Dairy Product 341,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9230,2025-06-20,2025-05-07,2025-07-06,81,253,54,50,3,0,25.11,791.0,10.08,191,65,5,2.43,2.46,616.0,2.98,7.0,73.47,FIFO,Expiring Soon,1,2025-08-05,8.98,62.07,,149,0,0,1,149,5.93,1,0,0
SKU0928,Beverages Product 245,Beverages,A,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH7171,2025-06-27,2025-06-24,2030-06-08,74,549,126,52,0,3,42.16,1.606,13.02,198,72,3,4.88,5.15,2680.11,2.3,9.0,84.8,FEFO,In Stock,3,2025-08-21,-6.41,87.13,,371,0,0,0,371,8.8,0,0,0
SKU0929,Dairy Product 376,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH7419,2025-07-26,2025-07-07,2025-08-17,45,134,50,33,0,1,17.09,442.0,7.84,30,13,1,3.76,4.14,503.79,3.83,8.0,75.34,FIFO,Expiring Soon,0,2025-09-07,6.59,83.04,,51,0,0,0,51,2.98,1,0,0
SKU0930,Seafood Product 348,Seafood,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2176,2025-06-01,2025-04-29,2025-06-10,100,266,47,37,0,1,29.47,807.0,9.03,48,19,1,6.17,5.89,1642.2,3.32,13.0,91.12,FEFO,Expiring Soon,-1,2025-08-04,7.43,82.03,,182,0,0,0,182,6.18,1,0,0
SKU0931,Dairy Product 439,Dairy,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH6298,2025-08-16,2025-06-29,2025-08-27,24,267,48,29,0,1,23.44,678.0,11.39,145,51,4,3.4,3.65,907.45,2.63,10.0,71.26,FIFO,Expiring Soon,3,2025-06-11,-5.37,86.69,,190,0,0,0,190,8.11,1,0,0
SKU0932,Pantry Product 296,Pantry,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH5769,2025-03-15,2025-01-17,2028-11-27,178,95,69,2,0,0,29.16,844.0,3.26,314,110,7,4.43,4.95,420.66,9.21,13.0,96.58,FIFO,Low Stock,-3,2025-08-14,5.27,93.82,,24,0,1,1,24,0.82,0,0,0
SKU0933,Beverages Product 377,Beverages,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3418,2025-04-15,2025-03-22,2026-11-09,147,52,1,13,1,0,6.59,166.0,7.89,27,14,2,7.04,7.5,366.13,3.8,1.0,74.01,FEFO,In Stock,-2,2025-06-15,-0.36,75.75,,38,0,0,0,38,5.77,0,0,0
SKU0934,Personal Product 50,Personal Care,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH2922,2025-07-26,2025-06-24,2026-11-10,45,102,22,14,1,0,9.21,276.0,11.07,34,16,2,8.2,9.34,836.25,2.71,2.0,89.64,FEFO,In Stock,1,2025-06-26,7.28,61.02,,66,0,0,0,66,7.17,0,0,0
SKU0935,Dairy Product 370,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4946,2025-09-01,2025-08-07,2025-09-11,8,118,44,46,2,2,20.24,530.0,5.83,66,26,2,2.43,2.22,286.93,5.15,6.0,92.59,FEFO,Expiring Soon,2,2025-08-02,-5.96,62.36,,28,0,0,1,28,1.38,0,1,0
SKU0936,Personal Product 335,Personal Care,B,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7260,2025-05-14,2025-04-27,2030-01-04,118,88,17,19,3,0,11.21,351.0,7.85,54,20,3,14.44,13.27,1270.73,3.82,4.0,78.72,FEFO,In Stock,1,2025-07-24,-3.64,64.09,Seasonal SKU,52,0,0,1,52,4.64,0,0,0
SKU0937,Fresh Product 251,Fresh Produce,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8856,2025-09-04,2025-08-18,2025-09-16,5,56,10,2,0,0,7.57,187.0,7.4,50,20,4,1.82,1.75,102.1,4.06,6.0,88.63,FIFO,Expiring Soon,2,2025-06-26,5.92,62.55,,44,0,0,1,44,5.81,0,1,0
SKU0938,Frozen Product 331,Frozen,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2629,2025-04-16,2025-03-27,2025-11-14,146,273,47,30,1,2,22.23,797.0,12.28,72,28,2,5.04,5.39,1375.54,2.44,7.0,92.91,FIFO,In Stock,0,2025-07-03,7.69,97.5,,196,0,0,0,196,8.82,0,0,0
