SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes
SKU0889,Seafood Product 378,Seafood,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1981,2025-04-04,2025-03-27,2025-04-08,158,104,34,7,0,1,"6,23",242,"16,69",33,14,3,"$6,29","$6,16","$654,61","1,80","1,00","73,47%",FEFO,Expiring Soon,-1,2025-07-08,"-7,03%","85,60%",
SKU0890,Dairy Product 105,Dairy,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6385,2025-04-09,2025-04-01,2025-04-30,153,293,75,44,4,0,"38,91",1.486,"7,53",65,26,1,"$3,73","$4,01","$1.093,36","3,98","16,00","74,87%",FEFO,Expiring Soon,-3,2025-07-31,"3,65%","76,65%",
SKU0891,Beverages Product 267,Beverages,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH6427,2025-09-03,2025-08-13,2027-12-16,6,614,86,159,0,0,"47,43",1.259,"12,95",505,173,7,"$7,93","$7,47","$4.869,57","2,32","14,00","98,15%",FIFO,In Stock,0,2025-08-14,"-8,63%","70,86%",
SKU0892,Personal Product 341,Personal Care,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH9543,2025-04-07,2025-03-18,2028-05-27,155,91,37,16,0,2,"10,78",387,"8,44",50,18,3,"$8,44","$8,49","$767,81","3,55","5,00","72,27%",FIFO,In Stock,2,2025-07-15,"-5,38%","80,78%",
SKU0893,Fresh Product 252,Fresh Produce,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH3318,2025-08-27,2025-06-28,2025-09-09,13,911,165,136,1,1,"66,76",1.856,"13,65",208,74,2,"$2,04","$2,33","$1.854,07","2,20","20,00","78,13%",FIFO,Expiring Soon,0,2025-08-24,"-4,07%","83,80%",Temperature controlled
SKU0894,Pantry Product 408,Pantry,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH7983,2025-05-03,2025-03-18,2026-10-10,129,381,86,12,0,0,"27,45",709,"13,88",86,31,2,"$1,05","$1,19","$399,78","2,16","8,00","73,61%",FEFO,In Stock,0,2025-08-01,"0,46%","96,42%",
SKU0895,Dairy Product 218,Dairy,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH5675,2025-07-08,2025-06-02,2025-07-24,63,465,83,93,0,0,"47,69",1.615,"9,75",149,54,2,"$3,37","$3,19","$1.565,56","3,08","21,00","96,65%",FEFO,Expiring Soon,0,2025-06-20,"-2,58%","80,65%",
SKU0896,Household Product 247,Household,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH3748,2025-05-31,2025-05-01,2028-07-12,101,231,47,3,1,2,"18,47",575,"12,51",143,51,5,"$19,97","$20,78","$4.614,11","2,40","6,00","95,22%",FEFO,In Stock,0,2025-07-17,"4,63%","74,20%",
SKU0897,Beverages Product 390,Beverages,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH8002,2025-09-04,2025-07-12,2028-10-24,5,786,123,122,0,1,"77,89",1.817,"10,09",590,201,5,"$6,42","$6,97","$5.043,60","2,97","25,00","74,68%",FIFO,In Stock,-1,2025-08-02,"2,85%","93,12%",
SKU0898,Dairy Product 373,Dairy,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH6011,2025-06-04,2025-05-06,2025-06-25,97,395,88,127,2,0,"59,54",2.040,"6,63",181,62,2,"$1,46","$1,57","$576,58","4,52","17,00","70,76%",FEFO,Expiring Soon,6,2025-07-23,"7,47%","90,14%",
SKU0899,Frozen Product 171,Frozen,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH4106,2025-07-21,2025-07-21,2026-02-25,50,507,195,27,1,0,"47,65",1.307,"10,64",294,103,4,"$6,94","$6,95","$3.517,36","2,82","7,00","73,69%",FIFO,In Stock,3,2025-07-07,"-3,61%","92,59%",
SKU0900,Bakery Product 208,Bakery,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH9020,2025-06-06,2025-05-18,2025-06-11,95,619,121,188,1,2,"69,80",2.623,"8,87",320,111,3,"$1,91","$1,74","$1.182,79","3,38","13,00","82,29%",FIFO,Expiring Soon,2,2025-07-19,"-5,31%","81,28%",
SKU0901,Personal Product 64,Personal Care,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH8148,2025-07-30,2025-07-14,2027-08-31,41,239,44,32,1,0,"15,38",461,"15,54",52,21,2,"$24,15","$23,15","$5.771,28","1,93","6,00","82,22%",FEFO,In Stock,3,2025-07-06,"9,6%","87,56%",
SKU0902,Pantry Product 189,Pantry,B,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH4970,2025-05-24,2025-04-24,2027-10-11,108,272,29,60,0,2,"19,11",446,"14,23",410,142,14,"$4,43","$4,01","$1.204,42","2,11","7,00","78,13%",FIFO,Low Stock,-1,2025-07-25,"6,51%","74,69%",
SKU0903,Beverages Product 358,Beverages,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH3414,2025-04-08,2025-03-23,2028-10-26,154,748,27,78,2,1,"74,15",2.828,"10,09",112,38,1,"$5,48","$5,75","$4.098,14","2,97","20,00","78,43%",FIFO,In Stock,3,2025-06-24,"-9,85%","75,52%",
SKU0904,Beverages Product 83,Beverages,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH7297,2025-08-17,2025-07-23,2030-03-28,23,731,79,44,2,2,"59,86",1.623,"12,21",903,304,10,"$1,88","$1,84","$1.370,84","2,46","32,00","92,83%",FIFO,Low Stock,-2,2025-07-05,"-8,24%","74,44%",
SKU0905,Household Product 85,Household,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH9202,2025-03-16,2025-02-10,2027-11-24,177,11,5,4,1,0,"1,74",54,"6,32",12,5,4,"$6,54","$6,23","$71,92","4,75","1,00","92,10%",FEFO,Low Stock,3,2025-06-26,"5,02%","91,62%",
SKU0906,Bakery Product 449,Bakery,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH6642,2025-03-31,2025-02-07,2025-04-06,162,389,211,155,1,1,"66,66",1.820,"5,84",1.008,341,10,"$0,68","$0,63","$264,64","5,14","26,00","86,83%",FIFO,Low Stock,-1,2025-08-06,"2,21%","74,13%",
SKU0907,Personal Product 204,Personal Care,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH1025,2025-07-28,2025-07-22,2029-04-30,43,141,30,30,1,0,"19,66",603,"7,17",92,33,3,"$17,91","$18,01","$2.525,14","4,18","4,00","83,08%",FIFO,In Stock,-5,2025-06-12,"-4,32%","93,30%",
SKU0908,Bakery Product 148,Bakery,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4053,2025-07-26,2025-06-11,2025-07-30,45,359,4,144,1,0,"47,88",1.440,"7,50",223,79,3,"$1,79","$1,69","$643,18","4,00","16,00","76,57%",FIFO,Expiring Soon,0,2025-08-15,"-5,61%","84,58%",
SKU0909,Frozen Product 57,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH4292,2025-07-17,2025-07-14,2026-03-01,54,47,47,0,0,0,"44,89",1.214,"1,05",72,27,1,"$6,62","$7,09","$311,08","28,65","17,00","95,16%",FIFO,Low Stock,3,2025-08-16,"1,47%","85,92%",
SKU0910,Personal Product 210,Personal Care,A,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH3721,2025-08-13,2025-08-08,2030-03-08,27,142,15,41,1,1,"22,35",857,"6,35",105,38,3,"$17,80","$18,01","$2.528,25","4,72","7,00","87,38%",FEFO,In Stock,0,2025-08-30,"0,88%","89,74%",
SKU0911,Meat Product 176,Meat,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH8949,2025-07-11,2025-05-29,2025-07-31,60,237,90,63,0,1,"26,93",884,"8,80",164,56,4,"$2,92","$2,81","$692,21","3,41","5,00","93,73%",FIFO,Expiring Soon,0,2025-09-08,"7,82%","66,29%",Seasonal SKU
SKU0912,Beverages Product 405,Beverages,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1118,2025-07-17,2025-06-23,2029-06-20,54,1,363,310,0,1,"97,01",2.082,"11,55",732,247,5,"$7,14","$7,52","$7.993,22","2,60","37,00","71,59%",FEFO,In Stock,2,2025-07-09,"-6,24%","68,35%",
SKU0913,Seafood Product 220,Seafood,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6164,2025-03-19,2025-01-26,2025-03-27,174,209,43,45,1,0,"16,03",392,"13,04",33,17,1,"$10,03","$10,91","$2.096,31","2,30","7,00","95,95%",FIFO,Expiring Soon,2,2025-07-25,"-4,36%","97,96%",
SKU0914,Bakery Product 30,Bakery,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH8486,2025-08-15,2025-06-21,2025-08-17,25,1,127,104,0,1,"65,42",2.424,"17,76",295,99,3,"$2,06","$1,91","$2.389,42","1,69","26,00","87,44%",FEFO,Expiring Soon,0,2025-08-23,"-7,06%","73,99%",Seasonal SKU
SKU0915,Household Product 144,Household,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8785,2025-05-17,2025-04-15,2029-11-03,115,183,62,16,0,3,"19,58",676,"9,35",119,41,4,"$9,90","$9,77","$1.811,13","3,21","9,00","72,09%",FEFO,In Stock,1,2025-06-17,"-5,48%","79,58%",
SKU0916,Personal Product 491,Personal Care,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1749,2025-03-31,2025-02-08,2028-04-06,162,169,38,41,2,2,"12,36",271,"13,67",261,88,14,"$8,20","$9,22","$1.386,12","2,19","2,00","92,00%",FEFO,Low Stock,1,2025-06-15,"-2,36%","62,98%",
SKU0917,Pantry Product 205,Pantry,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH8800,2025-06-12,2025-05-01,2028-11-04,89,253,25,39,1,3,"18,57",454,"13,62",92,36,3,"$2,84","$2,76","$718,39","2,20","9,00","98,93%",FIFO,In Stock,2,2025-07-22,"0,25%","95,03%",
SKU0918,Dairy Product 74,Dairy,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH3094,2025-05-03,2025-04-02,2025-05-11,129,157,35,25,0,0,"21,05",625,"7,46",130,46,4,"$3,59","$3,98","$563,08","4,02","10,00","81,23%",FIFO,Expiring Soon,2,2025-08-02,"1,68%","86,26%",
SKU0919,Personal Product 448,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8899,2025-05-18,2025-04-06,2027-01-09,114,92,31,28,1,1,"16,10",339,"5,71",171,58,7,"$15,15","$16,11","$1.393,53","5,25","4,00","94,65%",FIFO,Low Stock,0,2025-08-09,"-7,28%","61,78%",
SKU0920,Beverages Product 338,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3625,2025-05-21,2025-03-23,2026-07-19,111,699,74,79,1,1,"49,44",1.614,"14,14",742,248,10,"$5,53","$5,04","$3.865,40","2,12","14,00","90,20%",FEFO,Low Stock,0,2025-07-22,"-1,82%","86,11%",
SKU0921,Meat Product 132,Meat,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9757,2025-03-23,2025-02-11,2025-04-01,170,162,30,6,4,0,"14,80",433,"10,95",70,26,3,"$6,40","$6,72","$1.036,70","2,74","8,00","82,11%",FEFO,Expiring Soon,-3,2025-08-29,"2,21%","97,60%",
SKU0922,Seafood Product 115,Seafood,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH7176,2025-08-24,2025-06-27,2025-09-01,16,95,4,22,7,0,"10,54",353,"9,01",41,20,2,"$13,23","$13,36","$1.257,11","3,33","5,00","96,24%",FEFO,Expiring Soon,2,2025-06-18,"-2,14%","87,03%",
SKU0923,Pantry Product 439,Pantry,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH2895,2025-07-14,2025-06-26,2027-12-26,57,309,56,48,2,0,"27,06",1.043,"11,42",126,45,3,"$10,54","$10,86","$3.255,78","2,63","10,00","99,16%",FIFO,In Stock,0,2025-08-26,"2,98%","94,08%",Temperature controlled
SKU0924,Personal Product 382,Personal Care,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH6134,2025-06-07,2025-05-14,2027-02-22,94,156,5,34,0,0,"13,49",500,"11,56",23,10,1,"$17,84","$18,52","$2.782,67","2,59","4,00","87,90%",FIFO,In Stock,-4,2025-08-01,"1,57%","83,23%",Temperature controlled
SKU0925,Dairy Product 199,Dairy,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH3069,2025-06-08,2025-05-06,2025-07-06,93,529,76,88,1,2,"45,69",974,"11,58",70,24,1,"$3,39","$3,55","$1.791,51","2,59","16,00","99,37%",FIFO,Expiring Soon,0,2025-08-27,"-5,05%","83,12%",
SKU0926,Pantry Product 236,Pantry,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH9189,2025-06-26,2025-05-14,2027-09-17,75,21,21,0,4,0,"9,48",244,"2,22",50,22,3,"$13,49","$15,30","$283,25","13,54","7,00","74,73%",FEFO,Low Stock,-1,2025-08-22,"0,21%","72,34%",
SKU0927,Dairy Product 341,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9230,2025-06-20,2025-05-07,2025-07-06,81,253,54,50,3,0,"25,11",791,"10,08",191,65,5,"$2,43","$2,46","$616,00","2,98","7,00","73,47%",FIFO,Expiring Soon,1,2025-08-05,"8,98%","62,07%",
SKU0928,Beverages Product 245,Beverages,A,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH7171,2025-06-27,2025-06-24,2030-06-08,74,549,126,52,0,3,"42,16",1.606,"13,02",198,72,3,"$4,88","$5,15","$2.680,11","2,30","9,00","84,80%",FEFO,In Stock,3,2025-08-21,"-6,41%","87,13%",
SKU0929,Dairy Product 376,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH7419,2025-07-26,2025-07-07,2025-08-17,45,134,50,33,0,1,"17,09",442,"7,84",30,13,1,"$3,76","$4,14","$503,79","3,83","8,00","75,34%",FIFO,Expiring Soon,0,2025-09-07,"6,59%","83,04%",
SKU0930,Seafood Product 348,Seafood,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2176,2025-06-01,2025-04-29,2025-06-10,100,266,47,37,0,1,"29,47",807,"9,03",48,19,1,"$6,17","$5,89","$1.642,20","3,32","13,00","91,12%",FEFO,Expiring Soon,-1,2025-08-04,"7,43%","82,03%",
SKU0931,Dairy Product 439,Dairy,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH6298,2025-08-16,2025-06-29,2025-08-27,24,267,48,29,0,1,"23,44",678,"11,39",145,51,4,"$3,40","$3,65","$907,45","2,63","10,00","71,26%",FIFO,Expiring Soon,3,2025-06-11,"-5,37%","86,69%",
SKU0932,Pantry Product 296,Pantry,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH5769,2025-03-15,2025-01-17,2028-11-27,178,95,69,2,0,0,"29,16",844,"3,26",314,110,7,"$4,43","$4,95","$420,66","9,21","13,00","96,58%",FIFO,Low Stock,-3,2025-08-14,"5,27%","93,82%",
SKU0933,Beverages Product 377,Beverages,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3418,2025-04-15,2025-03-22,2026-11-09,147,52,1,13,1,0,"6,59",166,"7,89",27,14,2,"$7,04","$7,50","$366,13","3,80","1,00","74,01%",FEFO,In Stock,-2,2025-06-15,"-0,36%","75,75%",
SKU0934,Personal Product 50,Personal Care,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH2922,2025-07-26,2025-06-24,2026-11-10,45,102,22,14,1,0,"9,21",276,"11,07",34,16,2,"$8,20","$9,34","$836,25","2,71","2,00","89,64%",FEFO,In Stock,1,2025-06-26,"7,28%","61,02%",
SKU0935,Dairy Product 370,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4946,2025-09-01,2025-08-07,2025-09-11,8,118,44,46,2,2,"20,24",530,"5,83",66,26,2,"$2,43","$2,22","$286,93","5,15","6,00","92,59%",FEFO,Expiring Soon,2,2025-08-02,"-5,96%","62,36%",
SKU0936,Personal Product 335,Personal Care,B,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7260,2025-05-14,2025-04-27,2030-01-04,118,88,17,19,3,0,"11,21",351,"7,85",54,20,3,"$14,44","$13,27","$1.270,73","3,82","4,00","78,72%",FEFO,In Stock,1,2025-07-24,"-3,64%","64,09%",Seasonal SKU
SKU0937,Fresh Product 251,Fresh Produce,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8856,2025-09-04,2025-08-18,2025-09-16,5,56,10,2,0,0,"7,57",187,"7,40",50,20,4,"$1,82","$1,75","$102,10","4,06","6,00","88,63%",FIFO,Expiring Soon,2,2025-06-26,"5,92%","62,55%",
SKU0938,Frozen Product 331,Frozen,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2629,2025-04-16,2025-03-27,2025-11-14,146,273,47,30,1,2,"22,23",797,"12,28",72,28,2,"$5,04","$5,39","$1.375,54","2,44","7,00","92,91%",FIFO,In Stock,0,2025-07-03,"7,69%","97,50%",
SKU0939,Household Product 11,Household,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9004,2025-04-25,2025-04-21,2029-04-14,137,139,19,27,0,0,"10,48",377,"13,26",48,17,3,"$19,00","$18,45","$2.640,97","2,26","2,00","77,43%",FIFO,In Stock,-6,2025-08-14,"3,37%","71,79%",
SKU0940,Personal Product 93,Personal Care,B,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH8327,2025-09-08,2025-07-19,2029-10-18,1,275,27,28,0,0,"19,58",726,"14,04",151,53,5,"$4,70","$4,32","$1.291,68","2,14","5,00","98,90%",FEFO,In Stock,-3,2025-08-25,"2,7%","84,31%",Temperature controlled
SKU0941,Dairy Product 83,Dairy,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2386,2025-07-06,2025-06-29,2025-07-14,65,509,96,49,1,2,"42,64",1.055,"11,94",257,86,4,"$1,98","$2,04","$1.007,46","2,51","18,00","98,84%",FEFO,Expiring Soon,1,2025-07-25,"1,09%","83,09%",
SKU0942,Dairy Product 484,Dairy,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH9510,2025-06-25,2025-04-29,2025-07-03,76,295,76,63,0,1,"36,58",922,"8,06",225,79,4,"$0,98","$1,05","$290,01","3,72","10,00","71,19%",FEFO,Expiring Soon,0,2025-06-17,"8,24%","67,36%",
SKU0943,Dairy Product 252,Dairy,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH9818,2025-06-11,2025-05-10,2025-07-07,90,584,120,100,0,1,"37,66",1.150,"15,51",228,77,4,"$0,96","$0,93","$563,21","1,93","15,00","92,10%",FIFO,Expiring Soon,-1,2025-06-13,"9,7%","94,25%",Seasonal SKU
SKU0944,Meat Product 97,Meat,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH4539,2025-07-16,2025-06-09,2025-07-25,55,688,96,43,4,2,"35,38",820,"19,45",166,60,3,"$3,97","$3,85","$2.730,33","1,54","19,00","96,49%",FEFO,Expiring Soon,-1,2025-08-05,"-6,36%","60,09%",Temperature controlled
SKU0945,Bakery Product 282,Bakery,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3675,2025-06-04,2025-05-10,2025-06-11,97,553,72,50,0,1,"46,75",1.222,"11,83",142,48,2,"$1,90","$2,10","$1.049,21","2,54","24,00","87,86%",FEFO,Expiring Soon,-3,2025-08-30,"5,38%","90,13%",
SKU0946,Beverages Product 482,Beverages,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH5413,2025-07-19,2025-06-09,2026-12-10,52,681,75,140,0,0,"53,52",2.037,"12,72",245,84,3,"$2,09","$2,06","$1.425,20","2,36","19,00","95,54%",FIFO,In Stock,-1,2025-07-24,"-1,2%","81,80%",
SKU0947,Pantry Product 262,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH6183,2025-05-25,2025-04-05,2027-04-04,107,88,87,1,0,1,"27,89",718,"3,16",134,50,3,"$7,98","$8,36","$701,99","9,51","10,00","82,41%",FEFO,Low Stock,-1,2025-07-23,"9,95%","72,76%",Temperature controlled
SKU0948,Meat Product 139,Meat,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2080,2025-08-12,2025-07-22,2025-08-30,28,322,105,38,0,0,"31,30",1.214,"10,29",102,39,2,"$10,26","$10,02","$3.304,78","2,92","16,00","84,20%",FIFO,Expiring Soon,1,2025-07-25,"-4,59%","90,98%",
SKU0949,Beverages Product 75,Beverages,A,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH7179,2025-09-07,2025-08-24,2027-03-26,2,482,101,70,1,1,"45,82",1.068,"10,52",209,72,3,"$7,93","$7,84","$3.820,14","2,85","17,00","81,28%",FEFO,In Stock,-6,2025-08-27,"-9,93%","97,43%",
SKU0950,Dairy Product 270,Dairy,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH9666,2025-05-07,2025-04-15,2025-05-17,125,124,27,34,0,0,"16,91",459,"7,33",109,41,4,"$3,68","$3,98","$455,80","4,09","8,00","87,66%",FEFO,Expiring Soon,4,2025-07-01,"3,36%","90,90%",
SKU0951,Fresh Product 25,Fresh Produce,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH6655,2025-06-02,2025-04-12,2025-06-07,99,69,40,29,1,0,"15,93",603,"4,33",28,12,1,"$0,69","$0,70","$47,82","6,93","1,00","81,06%",FEFO,Expiring Soon,-1,2025-07-10,"-4,95%","79,45%",
SKU0952,Meat Product 352,Meat,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH3337,2025-03-25,2025-03-01,2025-04-03,168,156,60,56,1,0,"17,82",388,"8,75",111,40,4,"$2,67","$2,45","$416,75","3,43","8,00","76,76%",FEFO,Expiring Soon,-6,2025-09-03,"-0,6%","70,09%",
SKU0953,Pantry Product 190,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8500,2025-05-25,2025-05-14,2030-05-11,107,240,46,35,1,1,"24,91",574,"9,63",262,88,7,"$13,28","$15,12","$3.187,46","3,11","10,00","82,50%",FEFO,Low Stock,4,2025-07-26,"5,67%","73,73%",
SKU0954,Frozen Product 142,Frozen,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH2424,2025-07-13,2025-05-14,2026-03-28,58,260,82,76,1,3,"23,35",846,"11,13",247,84,7,"$4,03","$3,64","$1.048,24","2,69","6,00","77,90%",FEFO,In Stock,-3,2025-07-19,"8,26%","83,15%",
SKU0955,Household Product 325,Household,B,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3705,2025-07-10,2025-06-04,2027-01-17,61,174,12,31,0,2,"13,74",368,"12,66",148,52,7,"$6,01","$5,46","$1.044,89","2,37","8,00","87,84%",FIFO,In Stock,0,2025-08-30,"-4,94%","93,50%",
SKU0956,Pantry Product 253,Pantry,C,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3235,2025-03-20,2025-02-18,2029-01-24,173,19,2,3,0,2,"1,59",57,"11,95",24,13,7,"$10,43","$9,91","$198,14","2,51","1,00","92,17%",FEFO,Low Stock,5,2025-07-06,"-3,12%","72,08%",
SKU0957,Beverages Product 273,Beverages,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH4115,2025-09-06,2025-07-10,2030-02-19,3,259,32,28,0,0,"24,51",703,"10,57",151,53,4,"$6,32","$6,38","$1.637,66","2,84","10,00","79,22%",FIFO,In Stock,0,2025-07-17,"-0,23%","87,08%",
SKU0958,Beverages Product 126,Beverages,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH8350,2025-08-30,2025-08-20,2030-01-24,10,246,191,55,0,0,"96,96",2.553,"2,54",1.026,347,7,"$7,31","$8,24","$1.797,37","11,82","37,00","73,13%",FIFO,Low Stock,1,2025-08-18,"0,64%","73,49%",High return rate
SKU0959,Frozen Product 488,Frozen,B,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3793,2025-05-06,2025-04-13,2026-02-07,126,378,69,28,1,1,"24,02",519,"15,74",109,37,3,"$3,71","$3,36","$1.401,85","1,91","10,00","73,92%",FIFO,In Stock,1,2025-07-28,"1,8%","94,44%",
SKU0960,Meat Product 277,Meat,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH5809,2025-06-25,2025-06-09,2025-07-15,76,58,8,10,0,0,"3,73",119,"15,55",37,18,5,"$2,97","$3,11","$172,09","1,93","3,00","83,56%",FIFO,Expiring Soon,5,2025-09-09,"-7,26%","80,15%",
SKU0961,Pantry Product 112,Pantry,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8999,2025-08-31,2025-08-28,2029-04-05,9,94,52,42,6,2,"14,33",523,"6,56",52,23,2,"$6,83","$6,78","$641,78","4,57","4,00","84,60%",FEFO,In Stock,0,2025-09-09,"7,21%","78,64%",
SKU0962,Seafood Product 182,Seafood,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH7587,2025-06-12,2025-05-21,2025-06-17,89,239,83,89,0,2,"29,15",1.103,"8,20",47,18,1,"$14,55","$14,52","$3.478,53","3,66","10,00","93,55%",FIFO,Expiring Soon,-2,2025-08-28,"-6,82%","92,01%",
SKU0963,Dairy Product 271,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8985,2025-05-27,2025-05-27,2025-06-06,105,97,13,21,0,0,"7,56",291,"12,83",15,7,1,"$3,79","$4,21","$367,32","2,34","3,00","80,35%",FIFO,Expiring Soon,-2,2025-06-17,"2,01%","73,34%",
SKU0964,Frozen Product 192,Frozen,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH9788,2025-05-23,2025-04-02,2026-01-04,109,91,12,10,1,1,"7,72",271,"11,79",15,7,1,"$1,36","$1,40","$123,87","2,55","1,00","75,08%",FEFO,In Stock,-1,2025-08-27,"-1,66%","77,47%",
SKU0965,Pantry Product 225,Pantry,A,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1095,2025-06-11,2025-05-20,2028-11-15,90,239,14,35,3,1,"22,84",598,"10,46",108,39,3,"$11,20","$11,13","$2.676,11","2,87","5,00","78,04%",FIFO,In Stock,1,2025-08-26,"-8,45%","92,22%",
